id_subsistema;nom_subsistema;din_instante;val_cargaenergiamwmed
SE;Sudeste/Centro-Oeste;2023-05-29;40554.40908333
N;Norte;2023-05-30;7362.58270833
NE;Nordeste;2023-05-30;12101.53475
S;Sul;2023-05-30;13280.77983344
SE;Sudeste/Centro-Oeste;2023-05-30;41197.536625
N;Norte;2023-05-31;7322.13420833
NE;Nordeste;2023-05-31;12230.398875
S;Sul;2023-05-31;12934.5719982
SE;Sudeste/Centro-Oeste;2023-05-31;41768.789375
N;Norte;2023-06-01;7338.19183333
NE;Nordeste;2023-06-01;12363.91175
S;Sul;2023-06-01;12709.93991704
SE;Sudeste/Centro-Oeste;2023-06-01;41494.00104167
N;Norte;2023-06-02;7437.59408333
NE;Nordeste;2023-06-02;12359.72979167
S;Sul;2023-06-02;12484.39416667
SE;Sudeste/Centro-Oeste;2023-06-02;40766.08254167
N;Norte;2023-06-03;7013.699125
NE;Nordeste;2023-06-03;11698.365875
S;Sul;2023-06-03;10933.46204167
SE;Sudeste/Centro-Oeste;2023-06-03;37425.24495833
N;Norte;2023-06-04;6720.62225
NE;Nordeste;2023-06-04;10827.767625
S;Sul;2023-06-04;9598.62075
SE;Sudeste/Centro-Oeste;2023-06-04;33809.10104167
N;Norte;2023-06-05;7275.54816667
NE;Nordeste;2023-06-05;11953.93579167
S;Sul;2023-06-05;12402.97745833
SE;Sudeste/Centro-Oeste;2023-06-05;39147.23658333
N;Norte;2023-06-06;7296.91670833
NE;Nordeste;2023-06-06;12047.10754167
S;Sul;2023-06-06;12668.31679052
SE;Sudeste/Centro-Oeste;2023-06-06;39826.30779167
N;Norte;2023-06-07;7302.223
NE;Nordeste;2023-06-07;12041.489375
S;Sul;2023-06-07;12625.35541667
SE;Sudeste/Centro-Oeste;2023-06-07;39896.54008333
N;Norte;2023-06-08;6977.346875
NE;Nordeste;2023-06-08;11451.03783333
S;Sul;2023-06-08;11150.111125
SE;Sudeste/Centro-Oeste;2023-06-08;36930.226125
N;Norte;2023-06-09;7244.18441667
NE;Nordeste;2023-06-09;11773.71933333
S;Sul;2023-06-09;11507.61908333
SE;Sudeste/Centro-Oeste;2023-06-09;37917.84666667
N;Norte;2023-06-10;7074.54679167
NE;Nordeste;2023-06-10;11458.249875
S;Sul;2023-06-10;10716.95170833
SE;Sudeste/Centro-Oeste;2023-06-10;36568.25070833
N;Norte;2023-06-11;6780.8975
NE;Nordeste;2023-06-11;10770.19908333
S;Sul;2023-06-11;9760.50720833
SE;Sudeste/Centro-Oeste;2023-06-11;34513.29104167
N;Norte;2023-06-12;7398.66966667
NE;Nordeste;2023-06-12;11913.62741667
S;Sul;2023-06-12;12377.79041667
SE;Sudeste/Centro-Oeste;2023-06-12;40301.74616667
N;Norte;2023-06-13;7464.42666667
NE;Nordeste;2023-06-13;12222.08258333
S;Sul;2023-06-13;13124.90395833
SE;Sudeste/Centro-Oeste;2023-06-13;40636.22170833
N;Norte;2023-06-14;7294.84495833
NE;Nordeste;2023-06-14;11776.36116667
S;Sul;2023-06-14;13195.39683333
SE;Sudeste/Centro-Oeste;2023-06-14;40603.887625
N;Norte;2023-06-15;7100.58320833
NE;Nordeste;2023-06-15;11883.718375
S;Sul;2023-06-15;12565.903625
SE;Sudeste/Centro-Oeste;2023-06-15;41608.9535
N;Norte;2023-06-16;7011.592875
NE;Nordeste;2023-06-16;12116.38291667
S;Sul;2023-06-16;11828.43704167
SE;Sudeste/Centro-Oeste;2023-06-16;41612.12058333
N;Norte;2023-06-17;6837.77033333
NE;Nordeste;2023-06-17;11737.58483333
S;Sul;2023-06-17;10202.135125
SE;Sudeste/Centro-Oeste;2023-06-17;37764.5105
N;Norte;2023-06-18;6486.11633333
NE;Nordeste;2023-06-18;10641.399625
S;Sul;2023-06-18;8869.08745833
SE;Sudeste/Centro-Oeste;2023-06-18;33444.14141667
N;Norte;2023-06-19;6927.87629167
NE;Nordeste;2023-06-19;11822.06208333
S;Sul;2023-06-19;11979.16391667
SE;Sudeste/Centro-Oeste;2023-06-19;38227.69804167
N;Norte;2023-06-20;6922.84175
NE;Nordeste;2023-06-20;11965.06433333
S;Sul;2023-06-20;12324.70375
SE;Sudeste/Centro-Oeste;2023-06-20;39265.71133333
N;Norte;2023-06-21;7079.98383333
NE;Nordeste;2023-06-21;11870.40308333
S;Sul;2023-06-21;12720.53741667
SE;Sudeste/Centro-Oeste;2023-06-21;39441.3885
N;Norte;2023-06-22;7279.23791667
NE;Nordeste;2023-06-22;11825.73241667
S;Sul;2023-06-22;12967.63679167
SE;Sudeste/Centro-Oeste;2023-06-22;39356.63016667
N;Norte;2023-06-23;7235.24341667
NE;Nordeste;2023-06-23;11494.04441667
S;Sul;2023-06-23;12567.49929167
SE;Sudeste/Centro-Oeste;2023-06-23;39456.16125
N;Norte;2023-06-24;6920.22620833
NE;Nordeste;2023-06-24;10693.71508333
S;Sul;2023-06-24;10182.214875
SE;Sudeste/Centro-Oeste;2023-06-24;36498.56045833
N;Norte;2023-06-25;6699.17683333
NE;Nordeste;2023-06-25;10412.04883333
S;Sul;2023-06-25;8993.09554167
SE;Sudeste/Centro-Oeste;2023-06-25;33662.12645833
N;Norte;2023-06-26;7174.04729167
NE;Nordeste;2023-06-26;11412.76366667
S;Sul;2023-06-26;11717.30633333
SE;Sudeste/Centro-Oeste;2023-06-26;38727.75241667
N;Norte;2023-06-27;7286.51033333
NE;Nordeste;2023-06-27;11659.03420833
S;Sul;2023-06-27;12097.42733333
SE;Sudeste/Centro-Oeste;2023-06-27;39970.51429167
N;Norte;2023-06-28;7285.19125
NE;Nordeste;2023-06-28;11885.38316667
S;Sul;2023-06-28;12324.41970833
SE;Sudeste/Centro-Oeste;2023-06-28;40307.28770833
N;Norte;2023-06-29;7240.50616667
NE;Nordeste;2023-06-29;11734.726375
S;Sul;2023-06-29;12230.41725
SE;Sudeste/Centro-Oeste;2023-06-29;39830.373375
N;Norte;2023-06-30;7368.80166667
NE;Nordeste;2023-06-30;11785.68354167
S;Sul;2023-06-30;12594.55970833
SE;Sudeste/Centro-Oeste;2023-06-30;39560.27691667
N;Norte;2023-07-01;7034.91929167
NE;Nordeste;2023-07-01;11319.33066667
S;Sul;2023-07-01;10883.35379167
SE;Sudeste/Centro-Oeste;2023-07-01;36324.57770833
N;Norte;2023-07-02;6729.49529167
NE;Nordeste;2023-07-02;10505.72383333
S;Sul;2023-07-02;9694.23720833
SE;Sudeste/Centro-Oeste;2023-07-02;33035.83816667
N;Norte;2023-07-03;7237.60666667
NE;Nordeste;2023-07-03;11517.40904167
S;Sul;2023-07-03;12325.3250872
SE;Sudeste/Centro-Oeste;2023-07-03;37692.703375
N;Norte;2023-07-04;7281.066625
NE;Nordeste;2023-07-04;11955.93325
S;Sul;2023-07-04;12744.6521318
SE;Sudeste/Centro-Oeste;2023-07-04;38526.79666667
N;Norte;2023-07-05;7232.80916667
NE;Nordeste;2023-07-05;11829.89458333
S;Sul;2023-07-05;12878.84533333
SE;Sudeste/Centro-Oeste;2023-07-05;38756.47704167
N;Norte;2023-07-06;7352.49570833
NE;Nordeste;2023-07-06;11586.81945833
S;Sul;2023-07-06;12945.81320833
SE;Sudeste/Centro-Oeste;2023-07-06;38648.042625
N;Norte;2023-07-07;7300.48170833
NE;Nordeste;2023-07-07;11570.60975
S;Sul;2023-07-07;13165.96495833
SE;Sudeste/Centro-Oeste;2023-07-07;39114.62829167
N;Norte;2023-07-08;6988.43379167
NE;Nordeste;2023-07-08;11137.58258333
S;Sul;2023-07-08;11084.71866667
SE;Sudeste/Centro-Oeste;2023-07-08;36771.67483333
N;Norte;2023-07-09;6801.57754167
NE;Nordeste;2023-07-09;10369.33870833
S;Sul;2023-07-09;9590.24770833
SE;Sudeste/Centro-Oeste;2023-07-09;34165.16895833
N;Norte;2023-07-10;7265.54858333
NE;Nordeste;2023-07-10;11565.60729167
S;Sul;2023-07-10;12420.954
SE;Sudeste/Centro-Oeste;2023-07-10;39259.86391667
N;Norte;2023-07-11;7256.00408333
NE;Nordeste;2023-07-11;11860.56779167
S;Sul;2023-07-11;12614.66820833
SE;Sudeste/Centro-Oeste;2023-07-11;40926.06504167
N;Norte;2023-07-12;7357.531875
NE;Nordeste;2023-07-12;12042.4305
S;Sul;2023-07-12;12878.77270833
SE;Sudeste/Centro-Oeste;2023-07-12;41549.86025
N;Norte;2023-07-13;7360.52116667
NE;Nordeste;2023-07-13;11953.46966667
S;Sul;2023-07-13;12164.23404167
SE;Sudeste/Centro-Oeste;2023-07-13;41330.92554167
N;Norte;2023-07-14;7343.80975
NE;Nordeste;2023-07-14;12044.69108333
S;Sul;2023-07-14;11947.13079167
SE;Sudeste/Centro-Oeste;2023-07-14;39740.12570833
N;Norte;2023-07-15;7070.26929167
NE;Nordeste;2023-07-15;11642.92516667
S;Sul;2023-07-15;10013.11516667
SE;Sudeste/Centro-Oeste;2023-07-15;35862.97175
N;Norte;2023-07-16;6786.88833333
NE;Nordeste;2023-07-16;10723.29558333
S;Sul;2023-07-16;8588.71808333
SE;Sudeste/Centro-Oeste;2023-07-16;33475.32575
N;Norte;2023-07-17;7347.97825
NE;Nordeste;2023-07-17;11970.95670833
S;Sul;2023-07-17;11791.2883452
SE;Sudeste/Centro-Oeste;2023-07-17;39533.872625
N;Norte;2023-07-18;7413.03554167
NE;Nordeste;2023-07-18;12035.63745833
S;Sul;2023-07-18;12321.17454167
SE;Sudeste/Centro-Oeste;2023-07-18;40754.07975
N;Norte;2023-07-19;7318.743375
NE;Nordeste;2023-07-19;12177.49441667
S;Sul;2023-07-19;12345.78616667
SE;Sudeste/Centro-Oeste;2023-07-19;40471.78625
N;Norte;2023-07-20;7387.52654167
NE;Nordeste;2023-07-20;12190.33391667
S;Sul;2023-07-20;12451.040875
SE;Sudeste/Centro-Oeste;2023-07-20;39754.49941667
N;Norte;2023-07-21;7287.817875
NE;Nordeste;2023-07-21;11898.2385
S;Sul;2023-07-21;12332.95616667
SE;Sudeste/Centro-Oeste;2023-07-21;39680.627375
N;Norte;2023-07-22;6946.66775
NE;Nordeste;2023-07-22;11393.22295833
S;Sul;2023-07-22;10618.057875
SE;Sudeste/Centro-Oeste;2023-07-22;36686.287125
N;Norte;2023-07-23;6678.085125
NE;Nordeste;2023-07-23;10540.24033333
S;Sul;2023-07-23;9497.81641667
SE;Sudeste/Centro-Oeste;2023-07-23;33701.93220833
N;Norte;2023-07-24;7305.11220833
NE;Nordeste;2023-07-24;11785.21295833
S;Sul;2023-07-24;12426.509
SE;Sudeste/Centro-Oeste;2023-07-24;39358.53733333
N;Norte;2023-07-25;7370.71508333
NE;Nordeste;2023-07-25;11835.17516667
S;Sul;2023-07-25;12859.07416667
SE;Sudeste/Centro-Oeste;2023-07-25;40614.12620833
N;Norte;2023-07-26;7400.78933333
NE;Nordeste;2023-07-26;12027.92233333
S;Sul;2023-07-26;13114.35466667
SE;Sudeste/Centro-Oeste;2023-07-26;40863.50591667
N;Norte;2023-07-27;7437.289625
NE;Nordeste;2023-07-27;11956.51283333
S;Sul;2023-07-27;13228.03925
SE;Sudeste/Centro-Oeste;2023-07-27;41141.89320833
N;Norte;2023-07-28;7460.65954167
NE;Nordeste;2023-07-28;12016.43795833
S;Sul;2023-07-28;13228.41020833
SE;Sudeste/Centro-Oeste;2023-07-28;40966.81733333
N;Norte;2023-07-29;7246.97858333
NE;Nordeste;2023-07-29;11429.65754167
S;Sul;2023-07-29;11289.10070833
SE;Sudeste/Centro-Oeste;2023-07-29;37462.295
N;Norte;2023-07-30;6936.91133333
NE;Nordeste;2023-07-30;10779.61745833
S;Sul;2023-07-30;9775.41358333
SE;Sudeste/Centro-Oeste;2023-07-30;33684.51004167
N;Norte;2023-07-31;7586.89808333
NE;Nordeste;2023-07-31;11942.06854167
S;Sul;2023-07-31;12623.52525
SE;Sudeste/Centro-Oeste;2023-07-31;39334.818625
N;Norte;2023-08-01;7645.48329167
NE;Nordeste;2023-08-01;11986.55725
S;Sul;2023-08-01;12994.89575
SE;Sudeste/Centro-Oeste;2023-08-01;40696.142625
N;Norte;2023-08-02;7498.252875
NE;Nordeste;2023-08-02;12131.64283333
S;Sul;2023-08-02;13150.64783333
SE;Sudeste/Centro-Oeste;2023-08-02;40991.50341667
N;Norte;2023-08-03;7458.16208333
NE;Nordeste;2023-08-03;12187.58879167
S;Sul;2023-08-03;13387.8585
SE;Sudeste/Centro-Oeste;2023-08-03;41405.35391667
N;Norte;2023-08-04;7436.68070833
NE;Nordeste;2023-08-04;12099.623375
S;Sul;2023-08-04;13443.01795833
SE;Sudeste/Centro-Oeste;2023-08-04;41480.62804167
N;Norte;2023-08-05;7190.59258333
NE;Nordeste;2023-08-05;11705.773875
S;Sul;2023-08-05;11241.59916667
SE;Sudeste/Centro-Oeste;2023-08-05;38208.05158333
N;Norte;2023-08-06;7064.69725
NE;Nordeste;2023-08-06;10973.22770833
S;Sul;2023-08-06;9852.67475
SE;Sudeste/Centro-Oeste;2023-08-06;35346.47370833
N;Norte;2023-08-07;7683.06791667
NE;Nordeste;2023-08-07;12095.55970833
S;Sul;2023-08-07;12977.73483333
SE;Sudeste/Centro-Oeste;2023-08-07;41584.38741667
N;Norte;2023-08-08;7792.80133333
NE;Nordeste;2023-08-08;12204.73033333
S;Sul;2023-08-08;13128.214125
SE;Sudeste/Centro-Oeste;2023-08-08;42345.084625
N;Norte;2023-08-09;7676.443875
NE;Nordeste;2023-08-09;12229.86133333
S;Sul;2023-08-09;12912.255875
SE;Sudeste/Centro-Oeste;2023-08-09;42243.47470833
N;Norte;2023-08-10;7618.24433333
NE;Nordeste;2023-08-10;12136.703375
S;Sul;2023-08-10;12764.65816667
SE;Sudeste/Centro-Oeste;2023-08-10;42603.31670833
N;Norte;2023-08-11;7593.18295833
NE;Nordeste;2023-08-11;12152.9675
S;Sul;2023-08-11;12371.63929167
SE;Sudeste/Centro-Oeste;2023-08-11;43013.780625
N;Norte;2023-08-12;7410.4665
NE;Nordeste;2023-08-12;11587.74075
S;Sul;2023-08-12;10208.698375
SE;Sudeste/Centro-Oeste;2023-08-12;39853.38704167
N;Norte;2023-08-13;7057.5115
NE;Nordeste;2023-08-13;10710.62879167
S;Sul;2023-08-13;8492.15320833
SE;Sudeste/Centro-Oeste;2023-08-13;35408.94225
N;Norte;2023-08-14;7582.67445833
NE;Nordeste;2023-08-14;11956.574125
S;Sul;2023-08-14;11528.437
SE;Sudeste/Centro-Oeste;2023-08-14;40292.62466667
N;Norte;2023-08-15;6379.52258333
NE;Nordeste;2023-08-15;10933.606875
S;Sul;2023-08-15;11981.14445782
SE;Sudeste/Centro-Oeste;2023-08-15;40982.108375
N;Norte;2023-08-16;7593.93945833
NE;Nordeste;2023-08-16;11706.18225
S;Sul;2023-08-16;12412.86595833
SE;Sudeste/Centro-Oeste;2023-08-16;41806.680875
N;Norte;2023-08-17;7664.5605
NE;Nordeste;2023-08-17;11916.195875
S;Sul;2023-08-17;12878.024125
SE;Sudeste/Centro-Oeste;2023-08-17;41956.05545833
N;Norte;2023-08-18;7663.36875
NE;Nordeste;2023-08-18;11886.777875
S;Sul;2023-08-18;13115.647
SE;Sudeste/Centro-Oeste;2023-08-18;42698.15820833
N;Norte;2023-08-19;7473.83908333
NE;Nordeste;2023-08-19;11140.21741667
S;Sul;2023-08-19;10574.7015
SE;Sudeste/Centro-Oeste;2023-08-19;39643.45033333
N;Norte;2023-08-20;7201.8935
NE;Nordeste;2023-08-20;10749.84995833
S;Sul;2023-08-20;9441.37495833
SE;Sudeste/Centro-Oeste;2023-08-20;35734.41704167
N;Norte;2023-08-21;7778.56925
NE;Nordeste;2023-08-21;12139.5895
S;Sul;2023-08-21;12204.39583333
SE;Sudeste/Centro-Oeste;2023-08-21;41183.81216667
N;Norte;2023-08-22;7900.39066667
NE;Nordeste;2023-08-22;12437.74108333
S;Sul;2023-08-22;13006.50654167
SE;Sudeste/Centro-Oeste;2023-08-22;42730.536125
N;Norte;2023-08-23;7860.05425
NE;Nordeste;2023-08-23;12521.093375
S;Sul;2023-08-23;13857.41079167
SE;Sudeste/Centro-Oeste;2023-08-23;44613.433625
N;Norte;2023-08-24;7814.83895833
NE;Nordeste;2023-08-24;12566.70916667
S;Sul;2023-08-24;13644.14545833
SE;Sudeste/Centro-Oeste;2023-08-24;46096.441125
N;Norte;2023-08-25;7871.003625
NE;Nordeste;2023-08-25;12645.33004167
S;Sul;2023-08-25;13192.03520833
SE;Sudeste/Centro-Oeste;2023-08-25;45032.24829167
N;Norte;2023-08-26;7618.51766667
NE;Nordeste;2023-08-26;12123.40229167
S;Sul;2023-08-26;11171.855875
SE;Sudeste/Centro-Oeste;2023-08-26;39881.440625
N;Norte;2023-08-27;7286.403875
NE;Nordeste;2023-08-27;11681.57141667
S;Sul;2023-08-27;9927.12129167
SE;Sudeste/Centro-Oeste;2023-08-27;34760.69041667
N;Norte;2023-08-28;7866.82283333
NE;Nordeste;2023-08-28;12777.50616667
S;Sul;2023-08-28;12911.59504167
SE;Sudeste/Centro-Oeste;2023-08-28;38787.84208333
N;Norte;2023-08-29;7893.89166667
NE;Nordeste;2023-08-29;12844.22395833
S;Sul;2023-08-29;13181.524625
SE;Sudeste/Centro-Oeste;2023-08-29;40175.767375
N;Norte;2023-08-30;7860.09070833
NE;Nordeste;2023-08-30;12772.13554167
S;Sul;2023-08-30;13279.97908333
SE;Sudeste/Centro-Oeste;2023-08-30;40743.57983333
N;Norte;2023-08-31;7831.73033333
NE;Nordeste;2023-08-31;12687.783125
S;Sul;2023-08-31;13098.193
SE;Sudeste/Centro-Oeste;2023-08-31;40870.28829167
N;Norte;2023-09-01;7835.07529167
NE;Nordeste;2023-09-01;12564.67141667
S;Sul;2023-09-01;12982.88529167
SE;Sudeste/Centro-Oeste;2023-09-01;41021.77808333
N;Norte;2023-09-02;7553.20408333
NE;Nordeste;2023-09-02;11940.957875
S;Sul;2023-09-02;11038.94466667
SE;Sudeste/Centro-Oeste;2023-09-02;39382.64279167
N;Norte;2023-09-03;7176.29266667
NE;Nordeste;2023-09-03;11009.49633333
S;Sul;2023-09-03;9522.28770833
SE;Sudeste/Centro-Oeste;2023-09-03;37397.78554167
N;Norte;2023-09-04;7725.2125
NE;Nordeste;2023-09-04;12279.66766667
S;Sul;2023-09-04;12555.34041667
SE;Sudeste/Centro-Oeste;2023-09-04;44832.54008333
N;Norte;2023-09-05;7696.22825
NE;Nordeste;2023-09-05;12401.57183333
S;Sul;2023-09-05;12317.94320833
SE;Sudeste/Centro-Oeste;2023-09-05;45328.98191667
N;Norte;2023-09-06;7799.0245
NE;Nordeste;2023-09-06;12310.39070833
S;Sul;2023-09-06;12136.14545833
SE;Sudeste/Centro-Oeste;2023-09-06;42646.797125
N;Norte;2023-09-07;7308.10683333
NE;Nordeste;2023-09-07;11370.03808333
S;Sul;2023-09-07;10847.75008333
SE;Sudeste/Centro-Oeste;2023-09-07;38384.80633333
N;Norte;2023-09-08;7451.54279167
NE;Nordeste;2023-09-08;11703.74625
S;Sul;2023-09-08;10975.50595833
SE;Sudeste/Centro-Oeste;2023-09-08;40530.29675
N;Norte;2023-09-09;7373.16820833
NE;Nordeste;2023-09-09;11231.38133333
S;Sul;2023-09-09;9944.86658333
SE;Sudeste/Centro-Oeste;2023-09-09;39025.79195833
N;Norte;2023-09-10;7297.61329167
NE;Nordeste;2023-09-10;10631.97641667
S;Sul;2023-09-10;8906.24958333
SE;Sudeste/Centro-Oeste;2023-09-10;36298.07058333
N;Norte;2023-09-11;7885.03870833
NE;Nordeste;2023-09-11;11890.51579167
S;Sul;2023-09-11;12096.35595833
SE;Sudeste/Centro-Oeste;2023-09-11;42728.62816667
N;Norte;2023-09-12;7885.62283333
NE;Nordeste;2023-09-12;12299.71504167
S;Sul;2023-09-12;13004.78045833
SE;Sudeste/Centro-Oeste;2023-09-12;44597.76733333
N;Norte;2023-09-13;7816.354
NE;Nordeste;2023-09-13;12219.44370833
S;Sul;2023-09-13;12961.70245833
SE;Sudeste/Centro-Oeste;2023-09-13;46102.23129167
N;Norte;2023-09-14;7947.70408333
NE;Nordeste;2023-09-14;12499.53133333
S;Sul;2023-09-14;12454.55333333
SE;Sudeste/Centro-Oeste;2023-09-14;44697.48691667
N;Norte;2023-09-15;8008.14266667
NE;Nordeste;2023-09-15;12788.547125
S;Sul;2023-09-15;12290.45433333
SE;Sudeste/Centro-Oeste;2023-09-15;41760.48433333
N;Norte;2023-09-16;7599.26254167
NE;Nordeste;2023-09-16;12209.21370833
S;Sul;2023-09-16;10760.558375
SE;Sudeste/Centro-Oeste;2023-09-16;39127.892875
N;Norte;2023-09-17;7214.10829167
NE;Nordeste;2023-09-17;11465.811375
S;Sul;2023-09-17;10034.359375
SE;Sudeste/Centro-Oeste;2023-09-17;37903.80908333
N;Norte;2023-09-18;7916.633
NE;Nordeste;2023-09-18;12527.45095833
S;Sul;2023-09-18;13663.08279167
SE;Sudeste/Centro-Oeste;2023-09-18;45039.4155
N;Norte;2023-09-19;7947.077875
NE;Nordeste;2023-09-19;12894.84416667
S;Sul;2023-09-19;13959.66220833
SE;Sudeste/Centro-Oeste;2023-09-19;46354.99979167
N;Norte;2023-09-20;7913.047625
NE;Nordeste;2023-09-20;12999.0505
S;Sul;2023-09-20;13174.47079167
SE;Sudeste/Centro-Oeste;2023-09-20;46435.90366667
N;Norte;2023-09-21;7842.09258333
NE;Nordeste;2023-09-21;12870.68566667
S;Sul;2023-09-21;14067.40345833
SE;Sudeste/Centro-Oeste;2023-09-21;46801.50929167
N;Norte;2023-09-22;7849.31766667
NE;Nordeste;2023-09-22;12691.66525
S;Sul;2023-09-22;14358.98366667
SE;Sudeste/Centro-Oeste;2023-09-22;47452.52725
N;Norte;2023-09-23;7581.16904167
NE;Nordeste;2023-09-23;12229.10095833
S;Sul;2023-09-23;12407.346
SE;Sudeste/Centro-Oeste;2023-09-23;44372.988625
N;Norte;2023-09-24;7432.67745833
NE;Nordeste;2023-09-24;11627.64866667
S;Sul;2023-09-24;11443.44058333
SE;Sudeste/Centro-Oeste;2023-09-24;42041.2925
N;Norte;2023-09-25;8071.48225
NE;Nordeste;2023-09-25;13049.24945833
S;Sul;2023-09-25;14108.71341667
SE;Sudeste/Centro-Oeste;2023-09-25;49325.75216667
N;Norte;2023-09-26;8236.873375
NE;Nordeste;2023-09-26;13326.30895833
S;Sul;2023-09-26;14290.08745833
SE;Sudeste/Centro-Oeste;2023-09-26;50879.18491667
N;Norte;2023-09-27;8215.137
NE;Nordeste;2023-09-27;13564.85545833
S;Sul;2023-09-27;13654.55845833
SE;Sudeste/Centro-Oeste;2023-09-27;51028.17991667
N;Norte;2023-09-28;8037.79975
NE;Nordeste;2023-09-28;13269.6335
S;Sul;2023-09-28;12861.98425
SE;Sudeste/Centro-Oeste;2023-09-28;45794.31458333
N;Norte;2023-09-29;7932.84245833
NE;Nordeste;2023-09-29;13146.99754167
S;Sul;2023-09-29;12897.30858333
SE;Sudeste/Centro-Oeste;2023-09-29;44036.36629167
N;Norte;2023-09-30;7861.39958333
NE;Nordeste;2023-09-30;12437.61391667
S;Sul;2023-09-30;11414.714
SE;Sudeste/Centro-Oeste;2023-09-30;41134.29058333
N;Norte;2023-10-01;7619.53129167
NE;Nordeste;2023-10-01;11507.75645833
S;Sul;2023-10-01;9960.07316667
SE;Sudeste/Centro-Oeste;2023-10-01;38097.782875
N;Norte;2023-10-02;8169.18633333
NE;Nordeste;2023-10-02;12941.76929167
S;Sul;2023-10-02;12726.73683333
SE;Sudeste/Centro-Oeste;2023-10-02;43282.64875
N;Norte;2023-10-03;8189.16958333
NE;Nordeste;2023-10-03;13103.08466667
S;Sul;2023-10-03;13680.45179188
SE;Sudeste/Centro-Oeste;2023-10-03;44203.131125
N;Norte;2023-10-04;8190.65816667
NE;Nordeste;2023-10-04;13026.90754167
S;Sul;2023-10-04;13493.94454094
SE;Sudeste/Centro-Oeste;2023-10-04;45765.41908333
N;Norte;2023-10-05;8117.801
NE;Nordeste;2023-10-05;13219.05941667
S;Sul;2023-10-05;12918.33987639
SE;Sudeste/Centro-Oeste;2023-10-05;46768.195
N;Norte;2023-10-06;8153.20375
NE;Nordeste;2023-10-06;13174.78870833
S;Sul;2023-10-06;12997.32537407
SE;Sudeste/Centro-Oeste;2023-10-06;47539.72970833
N;Norte;2023-10-07;7752.80275
NE;Nordeste;2023-10-07;12598.00141667
S;Sul;2023-10-07;11664.82933333
SE;Sudeste/Centro-Oeste;2023-10-07;44409.33033333
N;Norte;2023-10-08;7493.76766667
NE;Nordeste;2023-10-08;11736.92120833
S;Sul;2023-10-08;9938.15845833
SE;Sudeste/Centro-Oeste;2023-10-08;40109.64895833
N;Norte;2023-10-09;8091.9625
NE;Nordeste;2023-10-09;13159.780625
S;Sul;2023-10-09;12176.59179167
SE;Sudeste/Centro-Oeste;2023-10-09;45444.74475
N;Norte;2023-10-10;8196.52216667
NE;Nordeste;2023-10-10;13364.88325
S;Sul;2023-10-10;12566.25583333
SE;Sudeste/Centro-Oeste;2023-10-10;45324.07154167
N;Norte;2023-10-11;8152.97133333
NE;Nordeste;2023-10-11;13335.51466667
S;Sul;2023-10-11;13012.144375
SE;Sudeste/Centro-Oeste;2023-10-11;46118.86645833
N;Norte;2023-10-12;7690.1375
NE;Nordeste;2023-10-12;12457.62170833
S;Sul;2023-10-12;11020.756125
SE;Sudeste/Centro-Oeste;2023-10-12;42584.67341667
N;Norte;2023-10-13;7970.663125
NE;Nordeste;2023-10-13;13271.83658333
S;Sul;2023-10-13;11579.53941667
SE;Sudeste/Centro-Oeste;2023-10-13;43359.39608333
N;Norte;2023-10-14;7439.86608333
NE;Nordeste;2023-10-14;12767.16004167
S;Sul;2023-10-14;10111.37683333
SE;Sudeste/Centro-Oeste;2023-10-14;39265.43691667
N;Norte;2023-10-15;6943.95658333
NE;Nordeste;2023-10-15;11944.96395833
S;Sul;2023-10-15;9299.50275
SE;Sudeste/Centro-Oeste;2023-10-15;36992.202125
N;Norte;2023-10-16;7566.892875
NE;Nordeste;2023-10-16;13121.234
S;Sul;2023-10-16;13157.592125
SE;Sudeste/Centro-Oeste;2023-10-16;45111.934375
N;Norte;2023-10-17;7515.10154167
NE;Nordeste;2023-10-17;13232.032125
S;Sul;2023-10-17;13327.674875
SE;Sudeste/Centro-Oeste;2023-10-17;46960.30425
N;Norte;2023-10-18;7475.67004167
NE;Nordeste;2023-10-18;13222.81041667
S;Sul;2023-10-18;12924.00304167
SE;Sudeste/Centro-Oeste;2023-10-18;46982.10158333
N;Norte;2023-10-19;7570.87308333
NE;Nordeste;2023-10-19;13456.88541667
S;Sul;2023-10-19;13250.47195833
SE;Sudeste/Centro-Oeste;2023-10-19;45656.67866667
N;Norte;2023-10-20;7871.30379167
NE;Nordeste;2023-10-20;13720.20591667
S;Sul;2023-10-20;12883.04375
SE;Sudeste/Centro-Oeste;2023-10-20;44580.00370833
N;Norte;2023-10-21;7728.69020833
NE;Nordeste;2023-10-21;12923.8035
S;Sul;2023-10-21;11543.44858333
SE;Sudeste/Centro-Oeste;2023-10-21;40868.17804167
N;Norte;2023-10-22;7239.60158333
NE;Nordeste;2023-10-22;12081.17429167
S;Sul;2023-10-22;10392.93466667
SE;Sudeste/Centro-Oeste;2023-10-22;37874.95233333
N;Norte;2023-10-23;7531.38129167
NE;Nordeste;2023-10-23;13316.88316667
S;Sul;2023-10-23;13696.44658333
SE;Sudeste/Centro-Oeste;2023-10-23;45444.50983333
N;Norte;2023-10-24;7576.32454167
NE;Nordeste;2023-10-24;13844.17058333
S;Sul;2023-10-24;13986.67366667
SE;Sudeste/Centro-Oeste;2023-10-24;48060.85066667
N;Norte;2023-10-25;7718.15154167
NE;Nordeste;2023-10-25;14009.23620833
S;Sul;2023-10-25;13606.28
